Symbol kontrolny;Gmina;TERYT gminy;Nazwa komisji;Numer obwodu;Sejm - Liczba wyborców uprawnionych do głosowania;Sejm - Komisja otrzymała kart do głosowania;Sejm - Nie wykorzystano kart do głosowania;Sejm - Liczba wyborców, którym wydano karty do głosowania;Sejm - Liczba wyborców głosujących przez pełnomocnika;Sejm - Liczba wyborców głosujących na podstawie zaświadczenia;Sejm - Liczba wyborców, którym wysłano pakiety wyborcze;Sejm - Liczba otrzymanych kopert zwrotnych;Sejm - w których nie było oświadczenia;Sejm - w których oświadczenie nie było podpisane;Sejm - w których nie było koperty na karty do głosowania;Sejm - w których znajdowała się niezaklejona koperta;Sejm - Liczba kopert na kartę do głosowania wrzuconych do urny;Sejm - Liczba kart wyjętych z urny;Sejm - w tym liczba kart wyjętych z kopert;Sejm - Liczba kart nieważnych;Sejm - Liczba kart ważnych;Sejm - Liczba głosów nieważnych;Sejm - w tym z powodu postawienia znaku X obok nazwiska dwóch lub większej liczby kandydatów z różnych list;Sejm - b w tym z powodu niepostawienia znaku X obok nazwiska żadnego kandydataz którejkolwiek z list;Sejm - w tym z powodu postawienia znaku X wyłącznie obok nazwiska kandydata z listy, której rejestracja została unieważniona;Sejm - Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;KW Prawo i Sprawiedliwość;Mirosława Agnieszka STACHOWIAK-RÓŻECKA;Piotr Łukasz BABIARZ;Jacek ŚWIAT;Beata Agnieszka KEMPA;Przemysław Maksymilian CZARNECKI;Andrzej Stanisław JAROCH;Zdzisław Ireneusz BREZDEŃ;Agnieszka Anna SOIN;Łukasz Tadeusz CIOŁEK;Mariusz Orion JĘDRYSEK;Małgorzata Maria CALIŃSKA-MAYER;Aleksander ZIÓŁKOWSKI;Sławomir Andrzej WĘGRZYNOWICZ;Rafał Janusz CZEPIL;Wojciech Stanisław BARTNIK;Jacek Józef AUGUSTYN;Dariusz Krystian GRECH;Małgorzata Maria ZIOŁKOWSKA-CIESIELSKA;Karolina Marta MROZOWSKA;Mirosław Józef STANISŁAWSKI;Piotr Michał CHMURZYŃSKI;Elżbieta Maria PATER;Renata POPŁAWSKA;Tomasz MAŁEK;Barbara Maria DOBRZAŃSKA-BUCZEK;Maria Zdzisława ZYGMANIAK-LESIAK;Daniel Paweł USZYŃSKI;Magdalena Ewa SZYMCZUK;Razem KW Prawo i Sprawiedliwość;KW Platforma Obywatelska RP;Alicja Paulina CHYBICKA;Jacek PROTASIEWICZ;Aldona Janina MŁYŃCZAK;Michał JAROS;Irena Teresa KRZYSZKIEWICZ;Sławomir Jan PIECHOTA;Marek ŁAPIŃSKI;Ewa Wanda WOLAK;Maciej Jerzy ZIELIŃSKI;Ryszard LECH;Jarosław CHARŁAMPOWICZ;Roman Bronisław KACZOR;Mateusz Damian ŻAK;Bogusław KRASUCKI;Anna Maria HORODYSKA;Maria DOMARADZKA;Marek Zenon LARYŚ;Sławomir PYTEL;Agnieszka ZAKĘŚ;Helena Monika KOSZTYŁO-KOBIEC;Marek Stanisław WARGOCKI;Renata Grażyna SIKORA;Anna Katarzyna MARCHEWKA;Sebastian LELAS;Małgorzata Adriana JAKUBCZYK-RYDLICKA;Krzysztof MICKIEWICZ;Michał Marian GOŁĄB;Aleksander Marek SKORUPA;Razem KW Platforma Obywatelska RP;KW Razem;Roland Jerzy ZARZYCKI;Marzena Anna GABRYK;Iwo Piotr AUGUSTYŃSKI;Katarzyna Dominika WIELICZKO;Matthew Aaron LA FONTAINE;Izabela Ewa RUTKOWSKA-DOBOSZ;Wojciech Jan BROWARNY;Anna Maria STANIOROWSKA;Paweł DEMBOWSKI;Agata Maria KRESKA;Bartosz Jan UNIEJEWSKI;Katarzyna Paulina PASTUSZKA;Makary Stefan GOŁOSZ;Gabriela PIENIAS;Michał SZNAJDER;Barbara BAGNOWSKA;Bogdan Marek KOSTUREK;Aleksandra Zofia STANIOROWSKA;Tomasz Michał STEREŃCZAK;Marta SZUMIELEWICZ;Razem KW Razem;KW KORWiN;Henryk Bronisław NOWAKOWSKI;Robert Sebastian GRZECHNIK;Artur Piotr BALCZUN;Karolina LANGE;Klaudiusz Gracjan LIPIŃSKI;Mariusz Roman PIGŁOWSKI;Paulina MATUSZEWSKA;Krzysztof Sławomir WIŚNIEWSKI;Ewa Anna KAWICKA;Maciej IWASZKIEWICZ;Sabina Maria GRZYB;Justyna POŚWIATOWSKA;Tomasz Robert GRELICH;Monika Anna OŁPIŃSKA-BIERSKA;Adrian MODRAS;Michał Maciej ŚMIESZKOWSKI;Tomasz Witold  SIEBYŁA;Iwona Dorota MAJCHRZAK;Marcin Piotr DUDEK;Marzena Magdalena LESZCZYŃSKA;Ilona Alicja GĘBKA;Dariusz Stanisław LADRA;Alicja Barbara PUCHALSKA;Karolina GOŚCINIAK;Krzysztof Michał KAWA;Paweł Filip HENIEC;Tomasz Zygmunt BUKATA;Piotr Tomasz DOŁĘGA;Razem KW KORWiN;Komitet Wyborczy PSL;Ewa Maria MAŃKOWSKA;Tomasz PILAWKA;Joanna Barbara BRONOWICKA;Henryk Ksawery GERINGER DE OEDENBERG;Ryszard BORYS;Robert Grzegorz LEWANDOWSKI;Jan SOCHA;Jowita Agata TOMASZEWSKA;Barbara SZCZERBA;Andrzej Stanisław KOZDROWICKI;Zbigniew DOBRZAŃSKI;Genowefa ULMAN;Adam ORYLSKI;Teresa Stanisława OLKIEWICZ;Katarzyna GURDAK;Barbara Maria KWIECIEŃ;Teresa Łucja JAWORSKA;Katarzyna CZYŻYCKA;Aneta KUŹNIK;Piotr Grzegorz SURDYKA;Andrzej DRAPIEWSKI;Grażyna KRAJEWSKA;Krzysztof Józef STACHURSKI;Urszula Agnieszka BARTOSZEWICZ;Ewa Maria GALIK;Rafał Andrzej KUBACKI;Hieronim Stanisław KURYŚ;Razem Komitet Wyborczy PSL;KKW Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni;Małgorzata Elżbieta TRACZ;Andrzej Dariusz DOŁECKI;Dawid Jan MIROWSKI;Joanna Elżbieta KRUK-GRĘZIAK;Bartłomiej Zygmunt CIĄŻYŃSKI;Stanisław WICHA;Jacek TABISZ;Anna Zofia RUSIN;Konrad Krzysztof RYCHLEWSKI;Jarosław Michał MILIAN;Henryk STACHEL;Łukasz Szymon KRZYSZTOFCZYK;Marzenna Maria KARKOSZKA;Eugeniusz Wawrzyniec OPYD;Michał Tadeusz KARAŚ;Olga Agnieszka LUDWICZAK;Maria Teresa BANACH;Piotr Paweł KLUZ;Henryk MICHAŁOWSKI;Paweł Jan GÓRNY;Adrian Wiktor WĄSIK;Aleksandra PADIASEK;Joanna Ewa URYN;Joanna Marta KOWALSKA;Grzegorz Piotr MAKOWSKI;Jacek Edward MAKÓWKA;Joanna Maria LEBIEDZIŃSKA;Czesław CYRUL;Razem KKW Zjednoczona Lewica SLD+TR+PPS+UP+Zieloni;KWW „Kukiz'15”;Kornel Andrzej MORAWIECKI;Edyta Monika KUBIK;Waldemar BEDNARZ;Joanna Barbara GĘBALA;Leszek GORSKI;Maciej Bartłomiej LISOWSKI;Tomasz OSIELENIEC;Mariola Zofia KWIATKOWSKA;Zbigniew Gabriel RUDNIK;Rafał Marcin MERSKI;Arkadiusz CHWAŚCIK;Jan Lech SKOWERA;Małgorzata PORĘBSKA;Adam GRABOWSKI;Łukasz Sebastian OLEJNICZAK;Agata ŁADOŃSKA;Dariusz Czesław DUDA;Jolanta Janina POMYKAJ;Jakub OSTROPOLSKI;Halszka Beata BIELECKA;Ewa RYŻANOWSKA;Witold Jan STUDNIARCZYK;Selena Ewa ŻABOWSKA;Marcin Łukasz MARKOWSKI;Patrycja SZYMAŃSKA;Piotr Mieczysław GÓRA;Alicja Barbara GRZYMALSKA;Razem KWW „Kukiz'15”;KW Nowoczesna Ryszarda Petru;Krzysztof MIESZKOWSKI;Joanna Wiktoria AUGUSTYNOWSKA;Michał Jakub GÓRSKI;Damian Wojciech DUDAŁA;Mariusz Robert BUTLER;Klaudia Krystyna JACHIRA;Mirosław Janusz WACŁAWCZYK;Jolanta DONAJ;Andrzej Piotr WAŚKÓW;Paulina Stefania CAŁKO;Sławomir Maciej SOBIERAJ;Ewa Maria FRANKIEWICZ;Piotr Paweł LASKA;Karolina Irena JACHYMCZYK;Adam KAŹMIERCZAK;Karolina Paula  TRZECIAK-WACH;Janusz Paweł KUCHARSKI;Agnieszka Beata CZERKAWSKA;Rafał Marcin SROKA;Agnieszka KUBIT;Jarosław Dariusz FIRLIT;Ewa Maria GÓRSKA;Wojciech SITARSKI;Agnieszka Jolanta SZACHIDEWICZ;Szymon Olgierd SORÓWKA;Agata Barbara SZLENK-ĆWIĄKAŁA;Krzysztof Piotr SIEKIERSKI;Piotr Antoni ZWOŹDZIAK;Razem KW Nowoczesna Ryszarda Petru;KWW Zbigniewa Stonogi;Kamil Krzysztof CAŁEK;Michał Maksymilian STEĆ;Jacek Zdzisław PAWLUĆ;Katarzyna BURZYŃSKA;Maciej Wojciech WOJCIECHOWSKI;Paweł LEŚNIAK;Marlena JAROSZ;Michał SZELEWICZ;Marcin Michał SEWERA;Łukasz Eugeniusz MIZERA;Izabela Emilia GROMADZKA;Bartłomiej Paweł GAWLIK;Krzysztof Filip KULCZYCKI;Łukasz Karol PARZYBÓT;Izabela RUDNICKA;Paulina Ewelina STEFKO;Marta BRZYSKA;Razem KWW Zbigniewa Stonogi;KWW Grzegorza Brauna „Szczęść Boże!”;Tadeusz Kazimierz MARCZAK;Robert Jarosław BOGUSŁAWSKI;Jolanta Dorota DUMNICKA;Marek Andrzej NATUSIEWICZ;Krzysztof Józef SZOKALSKI;Janusz DZIELENDZIAK;Paweł Łukasz DENGLER;Ryszard Franciszek BĄK;Dorota Marzena ŚWIĘTA;Paweł TAMA;Bartosz Piotr GRANOS;Igor Krzysztof MIAZEK;Karolina SZULC;Czesław Tadeusz WIERZBICKI;Małgorzata Maria ŁABĘDZKA;Jolanta Alicja BROSZCZAKOWSKA;Ewa BARTKOWIAK;Artur Stanisław KAZIMIEROWICZ;Patryk Krzysztof SOCHAŃSKI;Bartosz Jan ROJEK;Razem KWW Grzegorza Brauna „Szczęść Boże!”
5ec3-0f8a-b071-89c2-4a0b-d1b9-fb42-851c;m. Wrocław;026401;Rada Osiedla Krzyki-Partynice;150;2322;1899;299;1600;0;39;0;0;0;0;0;0;0;1598;0;0;1598;24;10;13;0;1574;419;153;32;39;78;13;35;2;10;1;26;3;0;0;3;5;0;2;0;1;0;0;2;1;5;1;1;2;4;419;521;225;107;28;48;3;23;4;20;14;0;26;1;6;0;2;1;0;0;1;0;1;1;2;0;0;0;1;7;521;65;32;11;5;2;3;0;4;1;1;0;1;1;0;0;0;0;0;0;0;4;65;96;57;4;2;6;4;1;7;1;2;2;2;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;4;96;18;10;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;18;100;41;15;4;3;1;0;3;3;1;0;1;2;1;2;0;0;0;0;0;1;1;0;0;3;2;0;1;15;100;116;73;10;8;5;1;3;0;1;1;0;1;1;2;1;1;1;2;1;0;0;0;0;1;0;0;1;2;116;229;106;30;36;6;2;2;5;0;2;3;2;2;1;1;0;2;4;2;1;2;0;0;2;1;0;0;8;9;229;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;8;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;8
4bfb-d3d2-a8ab-7e0a-a8b3-a181-4cf2-28de;m. Wrocław;026401;Szkoła Podstawowa Nr 64;151;2219;1750;187;1563;2;28;0;0;0;0;0;0;0;1563;0;0;1563;14;8;6;0;1549;378;126;27;33;74;9;13;0;6;1;49;3;0;1;10;4;1;0;2;2;0;0;2;1;7;2;0;2;3;378;533;279;93;35;34;5;30;5;5;12;1;12;0;3;0;6;1;0;0;1;0;0;1;2;1;0;1;0;6;533;57;35;5;3;2;1;1;1;2;2;0;0;1;2;0;0;0;1;0;0;1;57;84;47;5;1;7;1;1;6;0;0;1;0;0;0;1;0;1;1;0;1;2;0;4;0;1;1;0;0;3;84;16;5;1;0;2;0;1;3;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;16;106;51;16;4;0;6;0;1;1;0;1;3;0;0;1;1;1;3;1;0;2;0;0;0;0;0;0;1;13;106;95;62;3;5;1;1;0;1;2;0;1;1;1;0;0;1;2;0;0;1;2;0;1;0;1;4;2;3;95;268;136;41;26;5;2;2;3;0;2;2;3;5;2;1;3;3;1;2;1;3;2;6;2;0;1;2;8;4;268;7;4;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;5;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5
64da-40f8-4786-e929-0d95-1b1c-39b6-d28d;m. Wrocław;026401;Szkoła Podstawowa Nr 64;152;1952;1400;15;1385;0;49;0;0;0;0;0;0;0;1385;0;0;1385;12;7;5;0;1373;222;75;36;21;29;2;10;2;9;1;15;2;0;2;2;0;0;2;1;1;1;0;2;2;1;2;0;0;4;222;474;205;98;40;46;0;32;4;10;9;3;3;1;3;0;5;3;0;2;0;0;1;3;3;0;1;1;1;0;474;88;49;3;1;5;8;0;7;1;0;0;1;1;0;0;1;0;8;0;1;2;88;80;44;2;1;8;1;1;6;0;1;1;2;1;1;1;0;0;0;0;2;0;0;0;2;1;2;0;0;3;80;11;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11;70;36;3;2;3;2;0;3;4;0;0;0;1;1;2;0;0;0;1;1;2;0;0;0;0;0;0;3;6;70;82;51;7;4;1;1;6;1;1;2;3;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;82;340;156;62;39;2;3;5;0;5;2;7;7;0;3;1;3;3;3;4;0;7;0;3;8;0;0;1;6;10;340;5;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
e05f-0228-7bec-4b92-6f31-c308-2f07-cfb7;m. Wrocław;026401;Zespół Szkolno-Przedszkolny nr 16;153;1861;1500;160;1340;0;39;6;6;0;0;0;0;6;1340;6;2;1338;14;7;7;0;1324;299;118;14;31;47;8;21;1;6;0;24;1;1;1;4;2;0;2;1;1;0;2;0;0;5;0;1;2;6;299;442;205;80;25;29;1;22;3;24;11;2;6;1;5;2;3;1;1;0;3;0;1;1;6;0;0;3;2;5;442;51;25;5;4;2;1;0;2;0;1;0;0;1;0;2;1;0;0;0;0;7;51;85;46;3;4;9;1;0;11;2;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;2;85;14;8;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;92;40;9;9;2;5;2;4;2;0;1;0;0;0;1;0;0;0;0;0;1;0;1;3;0;1;1;0;10;92;107;63;6;7;2;1;2;1;1;2;2;1;1;3;3;1;2;0;1;1;0;0;1;0;1;1;0;4;107;226;90;38;31;5;3;7;6;4;2;4;1;0;3;0;4;1;1;4;2;3;0;1;1;0;2;0;9;4;226;7;1;2;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6bc2-cc02-4bc1-7e03-c49e-e918-2442-7b47;m. Wrocław;026401;Szkoła Podstawowa nr 61;154;2076;1500;38;1462;0;22;5;5;0;0;0;0;5;1467;5;0;1467;8;3;5;0;1459;381;134;18;52;47;10;23;3;4;2;59;3;2;2;5;1;1;2;1;1;0;2;3;1;3;0;0;2;0;381;489;223;88;23;46;2;33;4;11;16;1;14;0;6;2;5;0;0;1;0;0;1;1;3;1;1;3;1;3;489;55;36;4;0;2;1;0;1;1;0;2;0;0;0;1;0;3;0;1;0;3;55;79;41;7;1;6;2;0;5;1;0;0;1;1;1;0;0;1;0;1;1;3;1;0;1;0;2;1;0;2;79;16;8;0;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;16;52;33;5;0;0;2;0;1;1;2;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;2;0;2;52;94;58;6;4;3;2;1;0;2;1;0;0;0;3;0;1;0;2;0;0;3;1;2;4;0;0;0;1;94;284;143;38;35;3;2;7;5;2;1;2;1;2;2;3;4;3;1;3;0;4;1;3;6;2;1;0;5;5;284;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
1ac4-0e91-796d-38f0-6e16-9b1d-a59f-8c42;m. Wrocław;026401;Zespół Szkolno-Przedszkolny nr 16                                ;155;1784;1399;110;1289;1;31;2;2;0;0;0;0;2;1294;2;6;1288;9;5;4;0;1279;228;86;17;21;42;7;7;2;4;2;15;1;0;5;1;2;2;0;0;0;0;1;0;3;3;0;0;1;6;228;418;192;78;13;40;1;22;3;13;8;1;8;1;4;0;5;1;0;1;2;1;1;1;6;0;4;5;0;7;418;64;37;4;7;0;1;0;6;1;1;0;0;1;1;0;1;0;0;0;0;4;64;87;56;3;0;8;0;1;7;0;1;1;0;1;0;0;0;1;0;1;2;0;0;0;1;0;1;0;0;3;87;14;9;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;14;64;35;4;3;3;1;0;1;1;1;0;1;0;1;0;1;4;2;0;1;0;0;0;0;0;1;0;0;4;64;94;58;15;5;2;1;2;0;1;0;0;2;0;0;1;1;1;0;0;0;1;0;0;1;0;2;0;1;94;302;135;63;49;6;2;4;0;4;2;2;0;7;3;1;1;2;2;1;1;0;0;4;3;1;1;1;3;4;302;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
042a-f8a8-2ddc-a941-5d4f-d1d9-ef2e-b65e;m. Wrocław;026401;Szkoła Podstawowa nr 61;156;1547;1300;194;1106;0;32;4;4;0;0;0;0;4;1110;4;0;1110;10;0;1;0;1100;185;62;16;26;25;7;5;2;3;0;10;2;0;2;2;2;1;0;1;2;1;1;2;1;2;1;0;0;9;185;375;179;81;17;32;3;26;2;5;6;1;2;0;4;0;2;2;0;0;0;0;0;1;3;0;0;2;4;3;375;75;35;8;2;9;6;1;5;2;2;1;1;0;1;0;0;0;0;0;0;2;75;52;26;1;1;10;0;0;6;0;0;2;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;52;9;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;63;27;12;8;1;2;0;1;1;0;0;1;0;0;0;0;0;2;0;0;2;0;0;2;3;0;0;0;1;63;57;38;1;1;0;2;2;1;1;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;1;1;1;3;57;282;122;53;27;5;8;3;3;9;2;1;2;3;2;1;1;2;1;3;1;7;1;7;4;2;0;4;5;3;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
de51-ea8e-2515-49f6-b7f3-72ab-3a33-4071;m. Wrocław;026401;Zespół Placówek Oświatowych Nr 1;157;2278;1700;218;1482;0;23;0;0;0;0;0;0;0;1482;0;0;1482;19;13;6;0;1463;361;144;13;46;58;11;11;2;7;2;40;4;3;3;4;1;1;1;2;1;1;0;0;0;0;0;0;2;4;361;493;259;97;16;26;2;25;3;12;10;0;16;0;3;1;6;2;0;1;0;0;2;1;6;0;0;2;1;2;493;66;33;8;2;3;3;2;2;1;1;3;0;2;0;0;1;0;0;0;2;3;66;81;42;2;2;5;3;3;8;0;1;2;0;0;0;0;0;0;0;0;2;0;2;1;0;0;3;0;0;5;81;22;5;0;0;0;0;2;1;0;2;0;0;0;0;0;2;0;0;0;2;0;0;1;0;0;0;4;3;22;85;43;11;5;3;2;1;0;5;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;10;85;116;82;6;3;4;3;1;1;0;0;0;1;1;1;0;1;0;4;3;0;0;1;0;1;0;3;0;0;116;230;87;56;26;6;4;4;1;1;3;2;0;1;4;1;1;3;1;0;1;5;0;3;2;3;1;3;4;7;230;6;2;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;6;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3
64e8-ab1f-0e79-9b21-14b6-1bb2-0757-c370;m. Wrocław;026401;Zespół Placówek Oświatowych nr 1;158;2232;1600;154;1446;0;49;0;0;0;0;0;0;0;1446;0;0;1446;7;7;0;0;1439;341;124;13;49;45;13;11;0;6;2;42;0;0;1;8;2;0;2;0;2;2;1;1;4;7;1;0;0;5;341;491;205;105;27;50;3;31;3;11;5;0;13;2;6;0;7;3;1;0;2;0;1;2;2;1;4;1;2;4;491;69;36;6;4;3;1;0;3;1;0;1;1;1;0;1;5;3;1;0;0;2;69;69;39;5;0;6;0;1;4;0;0;0;0;4;0;0;0;1;0;0;0;0;0;1;1;0;1;1;2;3;69;10;5;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;55;30;3;3;0;1;0;0;2;0;0;2;0;1;0;1;0;0;2;1;0;1;0;1;2;0;0;1;4;55;86;62;3;1;0;2;0;0;2;0;0;0;0;0;0;0;2;5;3;1;0;3;0;0;2;0;0;0;86;303;146;55;29;11;2;6;5;4;4;1;3;1;5;0;0;2;3;0;2;2;1;3;2;0;1;3;10;2;303;11;4;0;0;2;0;0;1;0;1;0;0;0;0;1;0;0;2;11;4;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
efd8-3164-6f38-7ab5-1bde-fe56-d2c3-d341;m. Wrocław;026401;Zespół Szkolno-Przedszkolny nr 9;159;1707;1300;138;1162;1;17;0;0;0;0;0;0;0;1160;0;2;1158;13;5;8;0;1145;306;126;25;33;39;13;11;0;3;1;25;1;1;2;3;3;1;3;1;0;1;0;2;0;5;1;0;0;6;306;408;200;77;13;25;0;18;4;14;8;3;20;0;5;0;5;0;0;2;1;0;1;1;6;1;0;1;2;1;408;50;22;2;2;3;3;2;2;1;0;3;2;0;0;0;2;0;1;3;0;2;50;50;36;4;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;0;0;0;50;12;4;1;0;4;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;52;33;1;3;0;3;0;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;3;52;76;48;7;4;2;4;2;0;1;0;1;0;0;1;0;0;0;0;1;3;0;0;1;1;0;0;0;0;76;189;101;24;18;7;1;1;0;4;1;0;5;0;4;0;1;4;1;1;1;2;0;1;2;1;1;0;1;7;189;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
6e1f-db38-9c4c-49d9-08d5-37d4-9cb0-9526;m. Wrocław;026401;Zespół Szkolno-Przedszkolny nr 9;160;1424;1050;65;985;0;12;0;0;0;0;0;0;0;985;0;0;985;10;2;8;0;975;235;98;12;23;46;8;11;0;2;1;19;2;0;0;0;1;0;0;0;2;0;0;0;0;5;0;0;1;4;235;328;157;49;12;17;2;16;3;15;16;1;10;0;2;2;4;4;0;6;1;0;0;3;2;0;1;2;0;3;328;32;22;4;0;2;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;32;55;28;4;2;3;0;0;10;0;0;1;1;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;55;10;2;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;47;23;4;1;3;1;1;1;1;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;5;47;90;51;8;4;3;8;3;2;2;1;0;0;0;2;1;0;2;0;0;0;2;0;0;0;0;0;0;1;90;169;86;28;22;5;3;2;1;0;0;1;2;0;1;1;0;1;0;2;2;1;0;3;0;1;1;0;0;6;169;7;2;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
8760-b4b2-7786-4281-b46d-5dae-8452-0c91;m. Wrocław;026401;Gimnazjum nr 40;161;2067;1549;12;1537;0;18;8;7;0;0;0;0;7;1544;7;0;1544;13;3;10;0;1531;343;121;29;36;37;6;25;3;5;0;56;5;2;1;0;4;1;0;0;3;0;2;1;0;0;0;0;0;6;343;594;316;119;17;23;0;21;7;19;18;2;17;1;15;1;5;0;0;3;0;0;0;0;2;1;1;0;1;5;594;56;27;4;2;3;3;2;2;2;2;1;0;0;0;4;1;0;1;0;0;2;56;77;41;4;1;4;1;0;5;3;1;0;1;0;0;1;1;1;2;1;3;0;0;0;2;0;2;0;1;2;77;15;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;15;88;40;8;10;2;0;1;2;2;0;0;0;0;1;0;0;2;1;2;0;1;0;0;1;1;0;1;2;11;88;83;59;4;4;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;2;1;0;0;3;1;3;83;268;144;39;26;4;1;3;2;5;2;1;0;4;4;1;1;1;0;3;0;3;0;3;1;6;1;2;5;6;268;6;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
e653-08bd-9be0-9a7a-6a3d-2d13-bd78-0b73;m. Wrocław;026401;Sportowa Szkoła Podstawowa nr 46                                               ;162;1846;1348;270;1078;0;23;0;0;0;0;0;0;0;1077;0;0;1077;9;7;2;0;1068;296;83;27;34;54;15;9;0;9;0;43;4;1;1;4;2;1;0;0;2;0;0;1;0;4;1;0;0;1;296;309;147;63;9;23;2;16;0;7;10;0;5;0;2;0;3;2;0;0;2;0;1;3;5;1;0;2;1;5;309;51;19;8;4;2;2;1;3;1;1;1;0;0;0;2;2;0;0;1;0;4;51;86;47;6;1;12;0;0;6;0;1;1;0;1;0;0;0;2;0;0;0;1;0;0;1;0;0;0;0;7;86;11;6;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;59;24;8;2;0;3;0;3;2;1;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;2;0;0;8;59;81;52;8;7;2;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;2;0;0;2;1;0;1;0;81;169;79;36;17;3;1;2;1;3;2;1;4;1;2;1;3;2;1;1;1;0;0;4;3;1;0;0;0;0;169;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
